id,ID_COSMOS,redshift,chimera_QSO_weight,resample_weight,log_stellar_mass_truth,MASS_MED_GAL,u_sdss,u_sdss_err,r_sdss,r_sdss_err,i_sdss,i_sdss_err,z_sdss,z_sdss_err,J_2mass,J_2mass_err,H_2mass,H_2mass_err,Ks_2mass,Ks_2mass_err,spitzer.irac.I1,spitzer.irac.I1_err,spitzer.irac.I2,spitzer.irac.I2_err,NUMBER,ALPHA_J2000,DELTA_J2000,zcosmos_row,sky_sep_arcsec,zcosmos_file,zcosmos_original_file,zcosmos_object_id,zcosmos_alpha,zcosmos_delta,zcosmos_snr,zcosmos_reference,zcosmos_redshift,delta_redshift_chimera_minus_zcosmos
074516.29+340457.4_541235_0.03,541235,0.7868000268936157,0.03,2.0,10.7492,10.7492,0.00042897890671156347,5.1749411795753986e-05,0.003890381660312414,6.82203535689041e-05,0.008043574169278145,7.87213139119558e-05,0.015951063483953476,0.00013137373025529087,,,0.03924883157014847,0.002634585602208972,,,0.06406273692846298,0.00045566889457404613,0.05291922390460968,0.0006870417855679989,541235,149.8823644968661,2.1225284785542358,883,0.07635195342493328,ADP.2015-10-15T12_45_34.563.fits,zCOSMOS_BRIGHT_DR3_000819510_ZCMRa25_M1_Q1_9_1.fits,819510,149.882385,2.122523,4.13316023779957,2009ApJS..184..218L,,
074801.75+291028.9_698976_0.3,698976,0.3402000069618225,0.3,1.0,9.42811,9.42811,0.0042318133637309074,0.0005551263457164168,0.03228968381881714,0.0005757070030085742,0.02625834010541439,0.0004962871316820383,0.05184638500213623,0.0014588611666113138,,,0.11803305894136429,0.026161620393395424,0.10657962411642075,0.02216303162276745,0.10044418275356293,0.003619289956986904,0.1258566975593567,0.006318888161331415,698976,150.28585968242723,2.358215150817169,18250,0.07643336542853256,ADP.2015-10-15T13_00_41.597.fits,zCOSMOS_BRIGHT_DR3_000830802_ZCMRa66_M1_Q2_16_1.fits,830802,150.285843,2.358202,5.346349100703788,2009ApJS..184..218L,,
024259.00-001038.3_778198_0.0001,778198,0.7343000173568726,0.0001,4.0,10.5845,10.5845,3.2893771276576445e-05,2.222239345428534e-05,0.0009833353105932474,4.153230111114681e-05,0.0032320446334779263,5.692007835023105e-05,0.006402632687240839,6.807638419559225e-05,,,0.01721579022705555,0.0007221075939014554,,,0.023233896121382713,0.00016282622527796775,0.014478573575615883,0.0001462513318983838,778198,149.95168591610374,2.479694240493436,18519,0.0765077389150206,ADP.2015-10-15T13_00_58.397.fits,zCOSMOS_BRIGHT_DR3_000839773_ZCMRa47_M2_Q3_14_2.fits,839773,149.951675,2.479676,2.447905339247651,2009ApJS..184..218L,,
034605.50-053158.9_701191_1,701191,0.2833000123500824,1.0,967.0,9.45105,9.45105,0.16899745166301727,0.0039045175071805716,0.19755199551582336,0.003533140989020467,0.18462765216827393,0.00340464198961854,0.3209182620048523,0.007701453287154436,0.3791755735874176,0.050265122205019,0.5313963890075684,0.0649273470044136,0.6914400458335876,0.08351042121648788,0.985180139541626,0.025226186960935593,1.26148521900177,0.03481639176607132,701191,150.26536424825827,2.3606247970822682,652,0.07655535688636217,ADP.2015-10-15T12_45_26.633.fits,zCOSMOS_BRIGHT_DR3_000830913_ZCMRa77_M1_Q4_5_1.fits,830913,150.26535,2.360609,4.907071007586226,2009ApJS..184..218L,,
100123.19+545801.7_941538_0.1,941538,0.6061000227928162,0.1,7.0,10.1899,10.1899,0.010479011572897434,0.0002951483184006065,0.014621539041399956,0.06913326680660248,0.015086999163031578,0.027568094432353973,0.017907671630382538,0.057382725179195404,0.03800416737794876,0.006643842440098524,0.04341191053390503,0.008210795931518078,0.05719878524541855,0.008476350456476212,0.21587717533111572,0.004873491823673248,0.1474021077156067,0.003323049284517765,941538,149.73224462714603,2.7302017028553864,3948,0.07658559167626049,ADP.2015-10-15T12_48_27.093.fits,zCOSMOS_BRIGHT_DR3_000847802_ZCMRa39_M1_Q3_3_1.fits,847802,149.732224,2.730207,2.628955041283311,2009ApJS..184..218L,,
085706.35+190853.5_680562_0.03,680562,0.3393000066280365,0.03,3.0,9.84778,9.84778,0.017363619059324265,0.00033515490940771997,0.02326652780175209,0.0002452311455272138,0.029651299118995667,0.0003488538786768913,0.04410339891910553,0.0006361936684697866,0.051114510744810104,0.0015909293433651328,0.08836957812309265,0.0026856032200157642,0.16328242421150208,0.003360169008374214,0.2877829372882843,0.006496940273791552,0.4497595429420471,0.008416478522121906,680562,150.3984376674056,2.3309925469250103,15157,0.07693180348736214,ADP.2015-10-15T12_57_58.340.fits,zCOSMOS_BRIGHT_DR3_000830227_ZCMRa77_M2_Q1_18_1.fits,830227,150.398422,2.330978,5.411006191208287,2009ApJS..184..218L,,
034621.27-000141.5_545827_0.1,545827,0.6901999711990356,0.1,1.0,9.89936,9.89936,0.0045449864119291306,0.0003355318622197956,0.010055586695671082,0.001357564120553434,0.013349216431379318,0.000541204703040421,0.01846507377922535,0.0022744417656213045,0.05589417740702629,0.0043388777412474155,0.06328608095645905,0.006724230013787746,0.07088276743888855,0.008668164722621441,0.07442605495452881,0.0016631509643048048,0.06979306787252426,0.0022587471175938845,545827,150.00859627222454,2.130120042756693,2737,0.07696977341294338,ADP.2015-10-15T12_47_34.497.fits,zCOSMOS_BRIGHT_DR3_000825335_ZCMRa35_M2_Q1_8_1.fits,825335,150.008606,2.130101,4.301435477327446,2009ApJS..184..218L,,
032948.44+010333.6_677421_0.03,677421,0.7339000105857849,0.03,4.0,9.45363,9.45363,0.009578597731888294,0.00018159077444579452,0.012716276571154594,0.00018390985496807843,0.015397777780890465,0.00018459335842635483,0.01681501790881157,0.00028734043007716537,0.019621077924966812,0.001993080833926797,,,0.020912429317831993,0.0036819553934037685,0.019735518842935562,0.0004371410177554935,0.030404023826122284,0.0008334778831340373,677421,149.93877014770686,2.3275598826260313,3307,0.07721420707673811,ADP.2015-10-15T12_47_59.707.fits,zCOSMOS_BRIGHT_DR3_000832625_ZCMRa47_M2_Q4_9_1.fits,832625,149.938782,2.327542,2.096533066883111,2009ApJS..184..218L,,
075117.24+391421.7_284729_0.01,284729,0.8274999856948853,0.01,16.0,10.8481,10.8481,0.00194157799705863,4.077222911291756e-05,0.003803710453212261,6.124292121967301e-05,0.008119024336338043,7.928744162200019e-05,0.01595992036163807,9.015073737828061e-05,0.024864807724952698,0.0005629024817608297,0.04001174494624138,0.000985093880444765,0.05012231692671776,0.0010942964581772685,0.05848760902881622,0.00037760959821753204,0.04380771517753601,0.00037398311542347074,284729,150.40504703604253,1.7164393341794766,15851,0.07730352209283503,ADP.2015-10-15T12_58_49.167.fits,zCOSMOS_BRIGHT_DR3_000804342_ZCMRa81_M2_Q4_1_1.fits,804342,150.405029,1.716451,4.533799809202856,2009ApJS..184..218L,,
082231.53+231152.0_681937_0.3,681937,0.6567000150680542,0.3,30.0,9.51062,9.51062,0.056715209037065506,0.0011416677152737975,0.11607475578784943,0.0013728732010349631,0.10284923762083054,0.0011950806947425008,0.12081226706504822,0.003030611202120781,0.04760022088885307,0.015096306800842285,,,0.12621966004371643,0.024080192670226097,0.5162128806114197,0.011397898197174072,0.8370653390884399,0.017803456634283066,681937,150.523790636934,2.3332222839150427,13968,0.07733219480402714,ADP.2015-10-15T12_56_54.793.fits,zCOSMOS_BRIGHT_DR3_000829557_ZCMRa97_M1_Q4_13_2.fits,829557,150.523773,2.33321,2.802199163480148,2009ApJS..184..218L,,
154511.29+223856.0_899764_0.1,899764,0.22050000727176666,0.1,6.0,8.85421,8.85421,0.01710120402276516,0.00038161943666636944,0.03633861243724823,0.0005079327966086566,0.03118342161178589,0.0003500732418615371,0.03729991242289543,0.0005925503792241216,,,,,0.0564015656709671,0.008641391061246395,0.07680937647819519,0.0016191399190574884,0.10971302539110184,0.0025559645146131516,899764,149.84046854324268,2.6653769292731746,8315,0.07761238239697826,ADP.2015-10-15T12_52_31.560.fits,zCOSMOS_BRIGHT_DR3_000847333_ZCMRa40_M1_Q4_9_2.fits,847333,149.840454,2.665361,3.393110212395723,2009ApJS..184..218L,,
090939.38+423259.8_774878_0.0003,774878,0.3476000130176544,0.0003,13.0,9.56404,9.56404,0.00014834434841759503,1.809189052437432e-05,0.003910010680556297,7.512016600230709e-05,0.006153375841677189,7.447192183462903e-05,0.009127276949584484,6.865196337457746e-05,0.013680955395102501,0.00016684825823176652,,,,,0.01051652804017067,9.660880459705368e-05,0.008703682571649551,0.00010104082321049646,774878,149.96688530593946,2.4747994172374583,178,0.07770852381146445,ADP.2015-10-15T12_44_51.190.fits,zCOSMOS_BRIGHT_DR3_000839696_ZCMRa57_M1_Q3_19_1.fits,839696,149.966888,2.474778,3.14009507678215,2009ApJS..184..218L,,
021833.19+002525.8_668295_0.1,668295,0.8373000025749207,0.1,3.0,10.4106,10.4106,0.0014079202665016055,0.00013309622590895742,0.006694545969367027,0.000118559917609673,0.009085123427212238,0.00010903931251959875,0.01671932078897953,0.0003414442471694201,0.038717929273843765,0.005832693073898554,,,0.06627851724624634,0.008397124707698822,0.06691884994506836,0.0011823007371276617,0.0643964633345604,0.0021031827200204134,668295,149.59489735223042,2.3135984853170712,13445,0.07789388465484223,ADP.2015-10-15T12_56_26.577.fits,zCOSMOS_BRIGHT_DR3_000834412_ZCMRa27_M1_Q4_16_1.fits,834412,149.594879,2.313587,1.753219760152638,2009ApJS..184..218L,,
073326.29+363115.8_318995_0.03,318995,0.7409999966621399,0.03,13.0,10.85,10.85,0.002748931758105755,7.075757457641885e-05,0.005184191279113293,7.66311859479174e-05,0.010179451666772366,9.665758989285678e-05,0.016557354480028152,0.0001418736792402342,,,0.045357078313827515,0.0023096997756510973,,,0.058049388229846954,0.0005364769604057074,0.0454329214990139,0.0006540066096931696,318995,150.2254228001229,1.7718611512036515,4059,0.07804375328942512,ADP.2015-10-15T12_48_35.800.fits,zCOSMOS_BRIGHT_DR3_000805101_ZCMRa71_M2_Q3_22_1.fits,805101,150.225403,1.77187,2.807738265043465,2009ApJS..184..218L,,
073941.87+390158.8_316613_0.3,316613,0.37619999051094055,0.3,37.0,9.05047,9.05047,0.018518924713134766,0.0005794950411655009,0.02960197441279888,0.0005048215389251709,0.02766682393848896,0.0003933026164304465,0.04805018752813339,0.0013906187377870083,,,0.08590356260538101,0.019856825470924377,0.11186948418617249,0.024239763617515564,0.3865707218647003,0.00926507730036974,0.5995736122131348,0.014442245475947857,316613,149.48194285472758,1.7678341899154646,13176,0.0781101308851935,ADP.2015-10-15T12_56_12.763.fits,zCOSMOS_BRIGHT_DR3_000808463_ZCMRa12_M2_Q4_13_1.fits,808463,149.481934,1.767854,2.480075575489688,2009ApJS..184..218L,,
084309.86+294404.6_516313_1,516313,0.3889000117778778,1.0,1.0,10.5001,10.5001,0.01942739076912403,0.001846888568252325,0.10950625687837601,0.002349046291783452,0.07611718028783798,0.0016003254568204284,0.1720755249261856,0.004254460800439119,0.3122286796569824,0.041607413440942764,,,0.6409083604812622,0.06706701219081879,1.3843750953674316,0.03134144842624664,2.394545316696167,0.05578278377652168,516313,149.89619343131852,2.0821022357030676,12522,0.07817772033069315,ADP.2015-10-15T12_55_41.567.fits,zCOSMOS_BRIGHT_DR3_000819458_ZCMRa43_M1_Q3_2_1.fits,819458,149.896179,2.082086,13.99642550427138,2009ApJS..184..218L,,
034621.27-000141.5_668517_0.1,668517,0.6958000063896179,0.1,3.0,9.85212,9.85212,0.004266935400664806,0.0003358206304255873,0.008899209089577198,0.0013569964794442058,0.011326886713504791,0.000540038279723376,0.015819737687706947,0.0022744021844118834,0.05264488607645035,0.004337150137871504,0.05932841822504997,0.00672747241333127,0.06527698040008545,0.008668842725455761,0.06969531625509262,0.0016607443103566766,0.06624331325292587,0.0022553354501724243,668517,150.22389883857355,2.313610615222931,1742,0.07818527805495308,ADP.2015-10-15T12_46_24.797.fits,zCOSMOS_BRIGHT_DR3_000831113_ZCMRa76_M1_Q3_26_1.fits,831113,150.223892,2.31359,2.571617074928993,2009ApJS..184..218L,,
085341.18+405221.7_392696_0.0001,392696,0.571399986743927,0.0001,124.0,10.3736,10.3736,7.25335703464225e-05,1.9200797396479174e-05,0.0024336010683327913,5.9508776757866144e-05,0.005892996210604906,7.264824671437964e-05,0.010139643214643002,7.268270564964041e-05,,,,,0.030935902148485184,0.0007616482907906175,0.026054292917251587,0.00017373546143062413,0.01825088821351528,0.00013036842574365437,392696,150.1370873342567,1.8872871172650196,5537,0.07822968151207194,ADP.2015-10-15T12_50_14.313.fits,zCOSMOS_BRIGHT_DR3_000811929_ZCMRa53_M2_Q1_19_1.fits,811929,150.13707,1.887274,3.389914192024741,2009ApJS..184..218L,,
092757.65+392901.8_492641_0.1,492641,0.32429999113082886,0.1,23064.0,9.09268,9.09268,0.015507245436310768,0.0007692449726164341,0.022235557436943054,0.00033077155239880085,0.02092364802956581,0.000233856204431504,0.034717805683612823,0.0007530276197940111,0.04131384938955307,0.004536850843578577,0.05591301620006561,0.008346914313733578,0.07795163989067078,0.007797487545758486,0.10881541669368744,0.002690305467694998,0.14084498584270477,0.0035556561779230833,492641,150.68218055603106,2.04817700128308,17868,0.07829989631659207,ADP.2015-10-15T13_00_22.210.fits,zCOSMOS_BRIGHT_DR3_000815629_ZCMRa95_M2_Q1_27_1.fits,815629,150.682159,2.04818,2.79718345837719,2009ApJS..184..218L,,
082930.59+081238.0_682041_0.0003,682041,0.13830000162124634,0.0003,231.0,8.28492,8.28492,0.002206008182838559,3.7724475987488404e-05,0.00659885723143816,9.543189662508667e-05,0.007938120514154434,8.967199391918257e-05,0.008954291231930256,7.715640822425485e-05,0.009614316746592522,0.00020547323219943792,0.012079806998372078,0.0007739489083178341,0.010753310285508633,0.0010075694881379604,0.007230908144265413,0.00010830943210748956,0.007050031796097755,0.00015517709834966809,682041,149.5901046239516,2.333348701128291,3952,0.07834213899286635,ADP.2015-10-15T12_48_27.343.fits,zCOSMOS_BRIGHT_DR3_000834430_ZCMRa26_M2_Q3_24_1.fits,834430,149.590103,2.333327,2.892005464055797,2009ApJS..184..218L,,
091056.67+381128.8_448737_0.1,448737,0.8468000292778015,0.1,3.0,10.2519,10.2519,0.006928982213139534,0.00019861735927406698,0.016313869506120682,0.0002482363779563457,0.019815925508737564,0.00038365251384675503,0.025274217128753662,0.00044602336129173636,0.03565306216478348,0.0057295444421470165,,,,,0.08669407665729523,0.0016163958935067058,0.11062343418598175,0.002835188526660204,448737,149.60663518865644,1.977370555380524,15216,0.07838903284803037,ADP.2015-10-15T12_58_01.540.fits,zCOSMOS_BRIGHT_DR3_000820586_ZCMRa23_M1_Q3_26_1.fits,820586,149.606628,1.97735,3.852034685413926,2009ApJS..184..218L,,
150118.32+155623.0_896330_0.01,896330,0.32030001282691956,0.01,7.0,9.05138,9.05138,0.004313957411795855,6.682996172457933e-05,0.008266696706414223,9.81956982286647e-05,0.010017309337854385,8.803133823676035e-05,0.014765252359211445,0.00011062624980695546,0.014540163800120354,0.0005008253501728177,,,0.01776697300374508,0.0012813248904421926,0.016863303259015083,0.0002820275549311191,0.02019462361931801,0.0003998092142865062,896330,149.84247880167266,2.660165940223611,8961,0.07847313622804966,ADP.2015-10-15T12_53_10.803.fits,zCOSMOS_BRIGHT_DR3_000847326_ZCMRa40_M2_Q4_11_1.fits,847326,149.842468,2.660147,3.218535442221716,2009ApJS..184..218L,,
033248.49-001012.3_677324_1,677324,0.30730000138282776,1.0,15.0,9.80073,9.80073,0.016496842727065086,0.0021095348056405783,0.14049899578094482,0.0029269626829773188,0.09532557427883148,0.0017526651499792933,0.22135286033153534,0.005995498038828373,0.3943672478199005,0.03866269439458847,0.5283172130584717,0.05428050830960274,0.9173290729522705,0.09482036530971527,0.9763128757476807,0.025773314759135246,1.1220122575759888,0.030774319544434547,677324,149.99359420973727,2.326588578566794,19376,0.07853612506910058,ADP.2015-10-15T13_01_41.017.fits,zCOSMOS_BRIGHT_DR3_000832357_ZCMRa37_M2_Q1_12_2.fits,832357,149.993591,2.326567,5.662782278200892,2009ApJS..184..218L,,
033248.49-001012.3_332602_0.3,332602,0.30820000171661377,0.3,4.0,9.35,9.35,0.005722029600292444,0.000633802788797766,0.04512139782309532,0.0008824534015730023,0.03220602869987488,0.0005332469590939581,0.0708838701248169,0.001800099853426218,0.12161193788051605,0.011599225923418999,0.15967124700546265,0.016301201656460762,0.2763488292694092,0.02845604531466961,0.2952173352241516,0.007733022328466177,0.33772122859954834,0.009232941083610058,332602,150.45546577193932,1.7919851600866272,4821,0.07872565309211509,ADP.2015-10-15T12_49_20.663.fits,zCOSMOS_BRIGHT_DR3_000804118_ZCMRa82_M1_Q4_11_1.fits,804118,150.455444,1.791983,2.615249414578694,2009ApJS..184..218L,,
145251.84+024751.8_295587_0.1,295587,0.6635000109672546,0.1,10.0,9.70105,9.70105,0.00449006212875247,0.00017271246179006994,0.007236979901790619,0.00016149354632943869,0.008805729448795319,0.00012153601710451767,0.011063015088438988,0.00044413015712052584,0.04640946537256241,0.00594294024631381,,,,,0.03148042783141136,0.0010726859327405691,0.04101603478193283,0.002022922271862626,295587,150.6423893035987,1.7351958623463744,1654,0.07880790875396398,ADP.2015-10-15T12_46_22.380.fits,zCOSMOS_BRIGHT_DR3_000803518_ZCMRa82_M1_Q1_26_3.fits,803518,150.642395,1.735217,2.019343741525111,2009ApJS..184..218L,,
075216.55+500251.3_239574_0.003,239574,0.2662000060081482,0.003,7.0,8.78739,8.78739,0.0011798758059740067,4.314331090427004e-05,0.0035858675837516785,7.127042044885457e-05,0.004317684564739466,6.820631824666634e-05,0.005490370560437441,6.98383737471886e-05,0.005541837774217129,0.0003224991378374398,,,0.007024508435279131,0.0008436469943262637,0.004915041849017143,0.0001001939526759088,0.0053722430020570755,0.00012809890904463828,239574,150.2885015932729,1.6446146148881164,8225,0.0788806221490324,ADP.2015-10-15T12_52_25.977.fits,zCOSMOS_BRIGHT_DR3_000804783_ZCMRa61_M2_Q1_19_5.fits,804783,150.288498,1.644593,2.316105912534545,2009ApJS..184..218L,,
032219.43+005401.3_246709_1,246709,0.6309999823570251,1.0,16.0,9.99153,9.99153,0.022756414487957954,0.002299961633980274,0.06275657564401627,0.001459074323065579,0.04691712185740471,0.0010625473223626614,0.06912212818861008,0.0042359717190265656,,,,,0.5289427638053894,0.11087656021118164,0.45287054777145386,0.014581985771656036,0.7649893164634705,0.02671947330236435,246709,149.63349537601152,1.6565346117315267,2429,0.07888759580683086,ADP.2015-10-15T12_46_58.240.fits,zCOSMOS_BRIGHT_DR3_000807793_ZCMRa11_M2_Q1_17_1.fits,807793,149.633499,1.656513,3.689717314454273,2009ApJS..184..218L,,
155905.39+250047.2_673479_0.0003,673479,0.9379000067710876,0.0003,60.0,10.9886,10.9886,0.00027806428261101246,2.6854750103666447e-05,0.001505534746684134,4.996248026145622e-05,0.0035999794490635395,5.8207788242725655e-05,0.008815612643957138,7.181883120210841e-05,,,0.02724265865981579,0.0007179165841080248,0.04021923243999481,0.0008382389787584543,0.055155348032712936,0.00021245503739919513,0.04003928229212761,0.00017266061331611127,673479,149.97195382639845,2.3212699437851763,9246,0.07900009465236894,ADP.2015-10-15T12_53_20.447.fits,zCOSMOS_BRIGHT_DR3_000832465_ZCMRa57_M1_Q4_21_1.fits,832465,149.971954,2.321248,1.624412374774747,2009ApJS..184..218L,,
032948.44+010333.6_263890_0.003,263890,0.7512999773025513,0.003,3.0,9.00075,9.00075,0.002476564608514309,5.2940809837309644e-05,0.003951316233724356,6.936814315849915e-05,0.0046579609625041485,6.894550460856408e-05,0.007732344325631857,8.37557963677682e-05,0.0070073590613901615,0.0002507749595679343,,,0.00820104219019413,0.0008599321590736508,0.00802771095186472,0.0001350870297756046,0.007094846107065678,0.00013166556891519576,263890,149.833977768464,1.6843371302874048,4347,0.07904013014642089,ADP.2015-10-15T12_48_57.197.fits,zCOSMOS_BRIGHT_DR3_000806881_ZCMRa21_M1_Q1_10_2.fits,806881,149.833969,1.684317,3.802104680213609,2009ApJS..184..218L,,
085828.69+342343.8_384694_0.003,384694,0.25,0.003,6.0,9.58829,9.58829,0.0070946854539215565,6.72008391120471e-05,0.01606990024447441,0.0001384668576065451,0.01948811672627926,0.0001275072863791138,0.02470473386347294,0.00010472925350768492,0.02772224135696888,0.00020972089259885252,0.030473049730062485,0.000672001508064568,0.03817164525389671,0.0008472824119962752,0.040702372789382935,0.0003981030604336411,0.04742688685655594,0.0005430378951132298,384694,150.02559189270124,1.8734452343381112,2253,0.07909919435608634,ADP.2015-10-15T12_46_50.320.fits,zCOSMOS_BRIGHT_DR3_000812438_ZCMRa53_M1_Q4_26_1.fits,812438,150.025574,1.873458,5.781202659559511,2009ApJS..184..218L,,
